Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_conexion,Accesos por cada 100 hab,Accesos por cada 100 hogares,Banda ancha fija,Dial up,Hasta 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Otros Mbps,Total suma Mbps
2018,2,Río Negro,68667,32795,1252,4396,5125,112235,15,50,111176,1059,409,5298,75056,523,16480,6663,3725,3975,112129
2018,2,Salta,78386,53478,678,234,1391,134167,9,39,134166,1,116,3990,61763,33285,28431,7239,182,0,135006
2018,2,San Juan,54080,5068,826,3079,1048,64101,8,32,63443,658,22,1378,57591,11,0,3,0,5068,64073
2018,2,San Luis,11104,7666,368,16,2314,21468,4,15,21168,300,57,101,11992,11,0,7,2,9284,21454
2018,2,Santa Cruz,18615,4474,585,6734,3997,34405,9,33,33970,435,26,120,28600,655,100,1,3,4267,33772
2018,2,Santa Fe,337934,304349,11354,15801,15114,684552,19,62,684243,309,744,34267,262603,112143,175540,50525,26512,22257,684591
2018,2,Santiago Del Estero,26074,55935,23,1662,81,83775,8,35,83773,2,41,2717,41362,18721,3278,31,31,17589,83770
2018,2,Tierra Del Fuego,19372,22756,531,1,2047,44707,27,91,44199,508,6,188,40912,2217,75,0,0,107,43505
2018,2,Tucumán,160315,8965,110,252,315,169957,10,41,169926,31,16,6735,79899,44968,27059,1084,8784,1305,169850
2018,1,Buenos Aires,1452061,1793884,133928,64379,31194,3475446,20,62,3464882,10564,1514,74766,1445752,292732,886678,480237,184203,105818,3471700
2018,1,Capital Federal,349995,968483,35535,3164,9393,1366570,44,106,1359882,6688,89,10039,292566,222737,487826,227953,127384,0,1368594
2018,1,Catamarca,27300,4415,15,1,2214,33945,8,32,33934,11,34,2896,14770,6145,3539,41,4,6500,33929
2018,1,Chaco,54879,40157,383,388,1130,96937,8,30,96925,12,70,3261,32516,24488,23296,8219,3897,1035,96782
2018,1,Chubut,56375,19591,1194,14070,6729,97959,16,53,95532,2427,67,4314,83161,5358,4,5,9,5010,97928
2018,1,Córdoba,349342,326894,13178,13237,11275,713926,19,63,713825,101,281,23922,222815,104300,266259,57137,29228,10049,713991
2018,1,Corrientes,56937,35225,888,1334,33,94417,8,32,94406,11,11,5005,37152,24038,19068,5890,3256,0,94420
2018,1,Entre Ríos,106998,75751,3789,10776,80,197394,14,48,197346,48,18,8861,90080,45599,37401,9818,5071,0,196848
2018,1,Formosa,23556,7095,17,1603,57,32328,5,21,32328,0,1110,3803,10092,5117,10061,1091,1046,0,32320
2018,1,Jujuy,33856,10456,23,28,43,44406,5,23,44405,1,345,4807,27219,8044,3925,49,4,0,44393
2018,1,La Pampa,10807,51389,8386,10556,1926,83064,23,71,82668,396,245,8119,67104,1616,1076,614,98,3503,82375
2018,1,La Rioja,16960,34984,13,253,35,52245,13,51,52228,17,9,1485,40680,4217,5831,19,1,0,52242
2018,1,Mendoza,152931,36872,3086,6206,1852,200947,10,37,199463,1484,20,1662,164599,501,266,19,72,33788,200927
2018,1,Misiones,56311,46880,328,5,56,103580,8,30,103580,0,48,4700,35820,23291,26223,10241,3219,0,103542
2018,1,Neuquén,46714,55072,1000,12404,2713,117903,18,61,115897,2006,1396,2367,59468,1311,29012,9709,7378,6105,116746
2018,1,Río Negro,68769,31712,1251,4259,5128,111119,15,49,110057,1062,409,5333,74894,530,17997,4972,3129,3975,111239
2018,1,Salta,79936,51534,118,204,1391,133183,9,39,133182,1,116,4459,60334,33088,30771,5145,88,0,134001
2018,1,San Juan,54080,5068,826,2246,1048,63268,8,32,62610,658,22,1058,57078,11,0,3,0,5068,63240
2018,1,San Luis,11104,7594,368,16,2314,21396,4,15,21096,300,57,101,11920,11,0,7,2,9284,21382
2018,1,Santa Cruz,18615,4474,1799,6734,2783,34405,9,33,33970,435,26,120,28600,655,100,1,3,4267,33772
2018,1,Santa Fe,341997,300421,10674,11636,15298,680026,19,62,679717,309,1359,33639,262008,108576,188900,39589,22801,23181,680053
2018,1,Santiago Del Estero,26788,54594,23,1432,81,82918,8,34,82916,2,41,2910,41298,18914,3449,33,2,17589,84236
2018,1,Tierra Del Fuego,19372,9663,531,1,2047,31614,19,65,31106,508,6,307,33987,2,0,0,0,107,34409
2018,1,Tucumán,158611,8921,107,368,50,168057,10,41,168026,31,16,7472,78811,45675,26405,1218,7082,1305,167984
2017,4,Buenos Aires,1241172,1718013,131181,60082,31448,3181896,18,57,3171206,10690,3865,55046,1551194,264645,712513,335140,151747,114182,3188332
2017,4,Capital Federal,571363,961688,36277,3119,9877,1582324,51,122,1575418,6906,314,31411,517018,284040,458120,178396,114939,0,1584238
2017,4,Catamarca,27083,263,11,1,2200,29558,7,28,29548,10,34,3182,15315,5904,2927,43,2,2151,29558
2017,4,Chaco,55035,39690,389,380,1121,96615,8,30,96603,12,70,3432,37144,24088,20123,7290,3289,1035,96471
2017,4,Chubut,56378,15097,1187,14070,6708,93440,15,51,91012,2428,67,4313,83676,5355,7,5,9,0,93432
2017,4,Córdoba,349710,324709,12778,12043,10739,709979,19,63,709874,105,291,25411,280837,102892,217602,40898,24251,8429,700611
2017,4,Corrientes,56786,34722,894,1334,35,93771,8,32,93760,11,11,5220,41080,23686,16046,5053,2675,0,93771
2017,4,Entre Ríos,107764,73692,1894,10267,86,193703,14,47,193654,49,1685,9078,95466,45189,30010,7958,4113,0,193499
2017,4,Formosa,23410,6973,19,1603,51,32056,5,21,32056,0,1110,4061,13220,4867,6996,977,824,0,32055
2017,4,Jujuy,33844,9626,20,28,34,43552,5,22,43551,1,345,5364,26566,7721,3507,44,3,0,43550
2017,4,La Pampa,10808,50495,8272,10569,1927,82071,23,71,81675,396,310,8729,66053,1227,792,391,81,3503,81086
2017,4,La Rioja,16912,34984,14,253,31,52194,13,51,52177,17,9,1488,40777,4083,5813,22,3,0,52195
2017,4,Mendoza,152896,16114,3015,6206,1920,180151,9,33,178661,1490,26,1656,177646,438,278,29,81,0,180154
2017,4,Misiones,56271,47470,95,5,54,103895,8,31,103895,0,1053,3900,41723,23131,22262,9091,2735,0,103895
2017,4,Neuquén,46739,54119,1017,12404,2692,116971,18,61,114965,2006,1396,2372,68036,1325,22781,7528,6300,6105,115843
2017,4,Río Negro,68690,30451,1250,4259,5114,109764,15,49,108702,1062,409,5598,81078,485,12502,3447,2440,3719,109678
2017,4,Salta,80705,50446,127,158,1376,132812,9,39,132811,1,636,4275,73284,32842,18968,3559,84,0,133648
2017,4,San Juan,54079,451,812,2246,1036,58624,7,30,57965,659,22,1062,57525,9,0,2,2,0,58622
2017,4,San Luis,11104,1119,335,17,2329,14904,3,10,14604,300,59,101,12822,8,0,1,7,1902,14900
2017,4,Santa Cruz,18614,1668,582,4638,3950,29452,8,28,29018,434,68,78,29073,655,100,1,3,0,29978
2017,4,Santa Fe,341680,293831,10602,10965,15382,672460,19,61,672137,323,3109,34132,309998,108939,151329,30736,19602,14119,671964
2017,4,Santiago Del Estero,27313,40407,19,1025,80,68844,7,29,68842,2,41,3091,43544,18773,3359,32,2,0,68842
2017,4,Tierra Del Fuego,19372,6906,530,1,2045,28854,17,59,28346,508,6,310,31334,2,0,0,0,0,31652
2017,4,Tucumán,156583,5223,105,102,319,162332,9,39,162298,34,105,8164,78750,45241,24318,1303,4367,0,162248
2017,3,Buenos Aires,1288025,1571180,124920,35058,38777,3057960,17,55,3046758,11202,6577,51411,1733479,311652,676137,140812,108400,0,3028468
2017,3,Capital Federal,583249,941092,33481,2814,9723,1570359,51,121,1563289,7070,283,33924,590689,311411,426300,120675,91917,0,1575199
2017,3,Catamarca,26873,4411,12,1,2181,33478,8,32,33467,11,52,3204,15383,5758,2563,50,1,0,27011
2017,3,Chaco,54888,37307,456,36,1072,93759,8,29,93747,12,95,3496,40059,23008,20307,3827,2004,0,92796
2017,3,Chubut,56359,5645,1217,13503,6820,83544,14,46,81067,2477,436,3989,71843,2336,3,0,0,0,78607
2017,3,Córdoba,344580,319360,10579,7137,14988,696644,19,62,696536,108,327,26154,309161,100113,189302,38131,16741,0,679929
2017,3,Corrientes,56247,33993,947,1334,27,92548,8,32,92536,12,24,5629,44305,22785,15576,2635,1607,0,92561
2017,3,Entre Ríos,107774,69596,1786,6245,63,185464,13,45,185414,50,1691,7545,98032,42947,29011,3878,2397,0,185501
2017,3,Formosa,22647,6816,428,2202,12,32105,5,21,32105,0,1063,3716,13752,5187,6056,899,459,0,31132
2017,3,Jujuy,33796,9395,20,23,8,43242,5,22,43241,1,337,5723,26835,7369,2962,41,2,0,43269
2017,3,La Pampa,11378,49679,5153,11536,1944,79690,22,69,79280,410,343,8244,64794,855,588,327,51,0,75202
2017,3,La Rioja,16638,34984,14,252,25,51913,13,51,51896,17,16,1497,40882,3899,5604,23,3,0,51924
2017,3,Mendoza,154036,33788,2772,29,1866,192491,9,35,190958,1533,32,95,158461,115,67,29,19,0,158818
2017,3,Misiones,56472,43880,110,5,9,100476,8,30,100476,0,1058,4123,42900,22808,23913,3843,1881,0,100526
2017,3,Neuquén,48001,52468,1044,11576,2695,115784,18,60,113755,2029,2036,1457,72532,1034,20213,7067,4937,0,109276
2017,3,Río Negro,69301,30018,1106,3054,4017,107496,14,48,106393,1103,422,5641,83900,306,10116,2965,1659,0,105009
2017,3,Salta,80782,50284,127,158,1167,132518,9,39,132517,1,645,4494,78830,32433,14620,2315,63,0,133400
2017,3,San Juan,54499,5068,816,1053,1013,62449,8,32,61789,660,31,1077,57582,1,0,2,2,0,58695
2017,3,San Luis,11407,7576,347,26,2363,21719,4,15,21408,311,63,3,12325,7,0,1,7,0,12406
2017,3,Santa Cruz,19220,5487,1544,4552,2887,33690,9,33,33222,468,188,23,29102,542,66,33,1,0,29955
2017,3,Santa Fe,322953,290655,6338,4897,37499,662342,19,60,662086,256,3116,34019,320017,104453,125339,24536,12982,0,624462
2017,3,Santiago Del Estero,27733,54096,19,911,35,82794,8,35,82792,2,69,3288,40435,18489,3047,30,2,0,65360
2017,3,Tierra Del Fuego,21587,7012,622,1,2244,31466,19,65,30883,583,9,297,33858,0,0,0,0,0,34164
2017,3,Tucumán,154130,6431,106,40,305,161012,9,39,160979,33,109,8948,83070,45302,20514,1361,655,0,159959
2017,2,Buenos Aires,1378549,1535037,119132,21555,24358,3078631,18,56,3067430,11201,7548,47472,1910156,299009,573298,93059,46178,0,2976720
2017,2,Capital Federal,615262,932466,38628,2819,11016,1600191,52,124,1592175,8016,556,35663,726223,304970,378571,80234,37977,0,1564194
2017,2,Catamarca,26401,255,14,1,34,26705,6,25,26692,13,15,3318,15655,5325,2342,47,1,0,26703
2017,2,Chaco,54449,35613,458,52,39,90611,7,29,90597,14,191,3733,42590,22349,18044,3157,545,0,90609
2017,2,Chubut,43994,1067,916,13194,4804,63975,10,35,62245,1730,403,4186,73760,1880,0,0,0,0,80229
2017,2,Córdoba,341748,303488,4451,6446,1505,657638,18,58,657505,133,251,26862,370865,88479,146683,20351,5069,0,658560
2017,2,Corrientes,55262,33192,258,1354,31,90097,8,31,90085,12,15,5912,46483,21776,13043,2218,647,0,90094
2017,2,Entre Ríos,108309,67650,254,6448,71,182732,13,45,182675,57,1680,7944,104422,41800,23524,2604,823,0,182797
2017,2,Formosa,22493,6410,17,1023,13,29956,5,19,29956,0,1486,3419,14787,4795,4583,749,139,0,29958
2017,2,Jujuy,33742,8858,22,0,35,42657,5,22,42656,1,311,5877,26915,6974,2538,42,1,0,42658
2017,2,La Pampa,12754,48310,5194,6253,511,73022,20,63,72573,449,356,8633,59045,558,336,244,21,0,69193
2017,2,La Rioja,16244,0,15,2,28,16289,4,16,16271,18,9,1554,9304,3599,1796,24,2,0,16288
2017,2,Mendoza,153331,13030,2581,27,1784,170753,8,31,169302,1451,109,24,177203,92,50,5,22,0,177505
2017,2,Misiones,56752,42925,103,5,9,99794,8,30,99794,0,1011,4447,47244,22033,21599,2892,570,0,99796
2017,2,Neuquén,51794,50283,1133,11545,2678,117433,18,61,115321,2112,1542,1395,81272,849,18051,4774,1703,0,109586
2017,2,Río Negro,67038,29147,961,3213,1260,101619,14,46,100621,998,973,5606,88085,245,7990,1921,559,0,105379
2017,2,Salta,80184,27280,115,158,804,108541,7,32,108540,1,594,4719,67576,23185,11333,1068,76,0,108551
2017,2,San Juan,48670,451,772,1073,915,51881,6,26,51261,620,15,193,58588,0,0,0,4,0,58800
2017,2,San Luis,11432,1120,354,26,375,13307,2,9,12992,315,8,4,14014,0,0,1,2,0,14029
2017,2,Santa Cruz,15311,2722,1365,4735,2255,26388,7,26,26019,369,188,24,30913,541,66,33,0,0,31765
2017,2,Santa Fe,329813,228102,3234,4958,1173,567280,16,52,566918,362,4967,38721,311830,92854,97563,16794,4275,0,567004
2017,2,Santiago Del Estero,28337,3900,19,911,29,33196,3,14,33194,2,26,3539,20384,6432,2802,16,0,0,33199
2017,2,Tierra Del Fuego,22636,6905,665,1,2350,32557,20,68,31938,619,16,285,35409,0,0,0,0,0,35710
2017,2,Tucumán,149013,5223,116,14,45,154411,9,38,154374,37,96,9236,83342,42536,17788,1371,21,0,154390
2017,1,Buenos Aires,1559178,1465817,118839,21200,24342,3189376,18,58,3178174,11202,6017,83918,2057698,402315,523540,90937,22299,0,3186724
2017,1,Capital Federal,428801,918328,38259,2730,10928,1399046,45,108,1391030,8016,510,1409,678921,218487,277195,66536,19881,0,1262939
2017,1,Catamarca,26020,248,14,1,34,26317,6,25,26304,13,15,3328,15861,4901,2161,49,0,0,26315
2017,1,Chaco,54430,34277,252,52,39,89050,7,28,89036,14,191,3835,44544,21467,15671,3025,314,0,89047
2017,1,Chubut,43994,999,916,13194,4793,63896,10,35,62166,1730,401,4182,73759,1808,0,0,0,0,80150
2017,1,Córdoba,335673,293479,4871,5782,1394,641199,17,57,641066,133,50,28732,391556,82011,118643,19035,2071,0,642098
2017,1,Corrientes,54993,31994,236,1354,31,88608,8,30,88596,12,15,6040,48149,20586,11468,2044,303,0,88605
2017,1,Entre Ríos,108509,65095,230,6448,71,180353,13,44,180296,57,1680,8080,108379,39146,20562,2254,317,0,180418
2017,1,Formosa,22438,6215,16,1023,13,29705,5,19,29705,0,1535,3538,15473,4446,4058,635,22,0,29707
2017,1,Jujuy,33869,9278,22,0,34,43203,5,22,43202,1,330,6213,27824,6486,2306,44,0,0,43203
2017,1,La Pampa,12754,47195,5194,6253,517,71913,20,62,71458,455,362,9279,57739,331,192,165,11,0,68079
2017,1,La Rioja,16180,0,15,2,28,16225,4,16,16207,18,9,1578,9486,3409,1718,22,2,0,16224
2017,1,Mendoza,153326,13030,2581,27,1769,170733,8,31,169282,1451,106,15,177201,86,50,5,22,0,177485
2017,1,Misiones,57363,40142,101,5,8,97619,8,29,97619,0,1010,4665,45950,23847,19356,2627,166,0,97621
2017,1,Neuquén,51771,48109,1124,11665,2670,115339,18,61,113227,2112,1547,1418,83813,902,15130,4223,458,0,107491
2017,1,Río Negro,67075,28785,954,3213,1261,101288,14,46,100288,1000,986,5647,89622,246,6738,1594,200,0,105033
2017,1,Salta,79837,26845,114,158,679,107633,7,32,107632,1,579,4861,70922,21554,9386,267,74,0,107643
2017,1,San Juan,48670,451,772,1073,907,51873,6,27,51253,620,8,192,58588,0,0,0,4,0,58792
2017,1,San Luis,11432,1120,354,26,375,13307,2,9,12992,315,8,4,14014,0,0,1,2,0,14029
2017,1,Santa Cruz,15502,2722,1272,4733,2257,26486,7,26,26116,370,190,23,31078,474,68,30,0,0,31863
2017,1,Santa Fe,327458,226094,3210,4948,1172,562882,16,51,562520,362,4966,39463,340418,77152,83008,15775,1831,0,562613
2017,1,Santiago Del Estero,29616,3900,19,911,29,34475,3,14,34473,2,26,3772,21659,6218,2786,17,0,0,34478
2017,1,Tierra Del Fuego,22636,6905,665,1,2350,32557,20,68,31938,619,16,285,35409,0,0,0,0,0,35710
2017,1,Tucumán,147373,5223,116,14,45,152771,9,37,152734,37,96,9682,86470,39155,15951,1383,13,0,152750
2016,4,Buenos Aires,1563542,1414676,118747,21394,24342,3142701,18,61,3131499,11202,6055,86281,2085604,403575,467398,72348,17279,0,3138540
2016,4,Capital Federal,434835,914952,38161,2583,10928,1401459,45,120,1393443,8016,517,1477,704324,225723,264582,53506,16756,0,1266885
2016,4,Catamarca,26735,250,14,1,34,27034,6,26,27021,13,15,3478,16519,4889,2077,54,0,0,27032
2016,4,Chaco,54974,33534,248,52,39,88847,7,28,88833,14,191,3983,45634,21323,14887,2586,250,0,88854
2016,4,Chubut,43994,955,916,13107,4793,63765,10,36,62035,1730,401,4493,73951,1352,0,0,0,0,80197
2016,4,Córdoba,337368,289344,3368,5686,789,636555,17,57,636422,133,50,29380,404645,77966,108368,15458,1606,0,637473
2016,4,Corrientes,54981,31497,233,1354,31,88096,8,30,88084,12,15,6109,48995,20187,10908,1645,234,0,88093
2016,4,Entre Ríos,109359,64141,226,6448,71,180245,13,45,180188,57,1680,8253,110296,38491,19509,1801,280,0,180310
2016,4,Formosa,22400,6061,16,1023,13,29513,5,19,29513,0,1573,3519,15791,4114,3855,649,17,0,29518
2016,4,Jujuy,33838,8731,22,0,34,42625,5,22,42624,1,303,6225,27778,6143,2134,43,0,0,42626
2016,4,La Pampa,12754,47245,5054,6253,522,71828,20,63,71368,460,368,9789,56694,16,335,132,11,0,67345
2016,4,La Rioja,16270,0,16,2,28,16316,4,16,16298,18,9,1646,9635,3334,1675,13,3,0,16315
2016,4,Mendoza,153320,13030,2579,27,1769,170725,8,32,169274,1451,114,16,177194,79,49,5,20,0,177477
2016,4,Misiones,57983,39294,100,5,8,97390,8,29,97390,0,1010,4783,47454,23433,18371,2215,126,0,97392
2016,4,Neuquén,51742,46389,1124,11910,2670,113835,17,60,111723,2112,1539,1406,84859,792,14153,3073,271,0,106093
2016,4,Río Negro,67057,28474,954,3274,1261,101020,14,46,100020,1000,998,2953,92967,248,6317,1174,122,0,104779
2016,4,Salta,79389,26657,110,158,621,106935,7,32,106934,1,577,5027,71636,20787,8611,239,70,0,106947
2016,4,San Juan,48670,451,772,1121,907,51921,6,27,51301,620,8,220,58608,0,0,0,4,0,58840
2016,4,San Luis,11432,1120,354,26,375,13307,2,9,12992,315,8,4,14014,0,0,1,2,0,14029
2016,4,Santa Cruz,15607,2722,1055,4823,2257,26464,7,27,26094,370,189,23,31369,342,80,10,0,0,32013
2016,4,Santa Fe,326721,225792,3201,4946,1172,561832,16,52,561470,362,4966,40102,349722,74401,77667,13155,1529,0,561542
2016,4,Santiago Del Estero,30192,3900,19,911,29,35051,3,15,35049,2,26,3925,22246,6178,2664,15,0,0,35054
2016,4,Tierra Del Fuego,22636,6905,665,1,2350,32557,20,70,31938,619,16,285,35409,0,0,0,0,0,35710
2016,4,Tucumán,146995,4482,116,14,45,151652,9,37,151615,37,96,10021,87994,37721,14389,1400,10,0,151631
2016,3,Buenos Aires,1574216,1355770,113463,18867,24276,3086592,18,60,3075387,11205,5856,107945,2148475,393530,399116,52900,13318,0,3121140
2016,3,Capital Federal,447726,905105,36796,2514,10963,1403104,45,120,1395053,8051,331,995,759027,208249,240856,38341,13886,0,1261685
2016,3,Catamarca,26689,248,14,1,18,26970,6,26,26957,13,15,4038,16183,4845,1853,50,0,0,26984
2016,3,Chaco,56251,32730,232,2,15,89230,7,28,89216,14,190,5227,46821,21193,13746,2022,217,0,89416
2016,3,Chubut,43987,935,916,13364,4750,63952,11,36,62222,1730,466,5190,74375,674,0,0,0,0,80705
2016,3,Córdoba,348481,285480,2540,5695,395,642591,17,58,642458,133,48,41329,415075,75988,99225,11691,1322,0,644678
2016,3,Corrientes,55934,30813,217,1354,22,88340,8,31,88328,12,15,7425,49471,19956,10006,1263,210,0,88346
2016,3,Entre Ríos,112588,61850,206,6441,64,181149,13,45,181092,57,1768,10657,110844,38665,17737,1307,248,0,181226
2016,3,Formosa,21800,5905,9,0,2,27716,4,18,27716,0,1723,4277,15581,3964,3658,648,10,0,29861
2016,3,Jujuy,34250,8236,22,0,30,42538,5,22,42537,1,286,6878,27425,5943,1978,31,0,0,42541
2016,3,La Pampa,12751,45952,4910,6236,515,70364,20,61,69903,461,374,10187,55792,15,224,114,11,0,66717
2016,3,La Rioja,16891,0,15,2,22,16930,4,17,16912,18,9,2349,9686,3316,1562,11,2,0,16935
2016,3,Mendoza,153233,13030,2576,28,1757,170624,8,32,169174,1450,37,10,178186,73,48,5,17,0,178376
2016,3,Misiones,59776,38130,79,5,7,97997,8,29,97997,0,1010,6030,48871,23394,17043,1559,91,0,97998
2016,3,Neuquén,51752,44739,1093,12402,2617,112603,17,60,110491,2112,1531,1527,87404,680,12541,2118,225,0,106026
2016,3,Río Negro,67043,28496,942,3293,1252,101026,14,46,100024,1002,1007,6026,90689,207,5953,790,99,0,104771
2016,3,Salta,80866,26113,90,157,565,107791,7,32,107790,1,1107,6922,71214,20229,8099,197,50,0,107818
2016,3,San Juan,48670,451,770,1174,903,51968,6,27,51348,620,8,245,58577,0,0,0,2,0,58832
2016,3,San Luis,11432,1113,354,23,371,13293,2,9,12978,315,7,4,14077,0,0,1,2,0,14091
2016,3,Santa Cruz,15570,2722,817,4978,2170,26257,7,26,25886,371,189,22,31904,221,52,9,0,0,32397
2016,3,Santa Fe,334911,223011,3037,4862,1190,567011,16,52,566625,386,3958,49501,360606,72657,69864,10210,1308,0,568104
2016,3,Santiago Del Estero,31730,3900,19,3,8,35660,3,15,35658,2,26,5097,22747,6216,2497,9,0,0,36592
2016,3,Tierra Del Fuego,22636,6276,665,1,2347,31925,20,68,31306,619,16,285,35080,0,0,0,0,0,35381
2016,3,Tucumán,147259,3850,116,53,41,151319,9,37,151282,37,127,12247,87970,36518,13150,1288,4,0,151304
2016,2,Buenos Aires,1579448,1305949,113070,21163,25661,3045291,18,59,3032776,12515,10786,133385,2250898,335296,334723,31494,11933,0,3108515
2016,2,Capital Federal,450644,892209,36669,2390,12672,1394584,45,120,1384824,9760,4352,1736,859038,146091,213010,19597,13477,0,1257301
2016,2,Catamarca,26262,245,14,1,34,26556,6,26,26543,13,15,5736,14742,4567,1496,47,1,0,26604
2016,2,Chaco,56112,31825,221,52,41,88251,7,28,88235,16,197,8063,45823,20346,12090,1571,201,0,88291
2016,2,Chubut,43977,867,916,13293,4803,63856,11,36,62116,1740,572,5421,73078,775,0,0,0,0,79846
2016,2,Córdoba,348891,277615,1709,5610,1089,634914,17,57,634680,234,258,57050,437547,71980,82618,8355,1242,0,659050
2016,2,Corrientes,55511,29845,203,1354,43,86956,8,30,86932,24,41,10018,47916,19200,8851,803,191,0,87020
2016,2,Entre Ríos,112809,58768,169,6434,193,178373,13,44,178194,179,4734,16368,115000,36917,15522,849,205,0,189595
2016,2,Formosa,22101,5658,6,1023,14,28802,4,19,28801,1,1675,5401,14370,3569,3218,593,10,0,28836
2016,2,Jujuy,33758,7374,22,0,35,41189,5,21,41187,2,2561,8292,25301,5589,1750,3,0,0,43496
2016,2,La Pampa,12754,44654,4708,6225,547,68888,19,60,68403,485,429,10616,63928,15,119,96,11,0,75214
2016,2,La Rioja,16691,0,15,2,28,16736,4,16,16718,18,10,3151,9043,3190,1344,3,5,0,16746
2016,2,Mendoza,153321,13030,2576,29,1868,170824,8,32,169274,1550,437,30,176922,61,44,5,20,0,177519
2016,2,Misiones,59573,36145,77,5,15,95815,7,29,95808,7,1973,7899,49586,21385,14820,1073,96,0,96832
2016,2,Neuquén,51742,42370,1088,12466,2849,110515,17,59,108224,2291,1916,1691,88854,583,10241,1285,208,0,104778
2016,2,Río Negro,67031,28100,939,3300,1334,100704,14,46,99631,1073,1189,6107,92158,194,4877,520,86,0,105131
2016,2,Salta,79438,24719,85,151,539,104932,7,32,104929,3,2160,10123,70875,18759,7129,140,49,0,109235
2016,2,San Juan,48670,451,770,1214,908,52013,6,27,51392,621,10,273,57589,0,0,0,4,0,57876
2016,2,San Luis,11432,1063,354,30,377,13256,2,9,12939,317,12,4,13931,0,0,1,2,0,13950
2016,2,Santa Cruz,15453,2722,396,4996,2586,26153,7,26,25797,356,244,26,31995,142,20,0,0,0,32427
2016,2,Santa Fe,336244,219088,2981,4744,1417,564474,16,52,563867,607,9486,67325,374960,68505,60469,6509,1277,0,588531
2016,2,Santiago Del Estero,32101,3900,19,911,30,36961,3,15,36958,3,704,6705,22208,5943,2108,1,0,0,37669
2016,2,Tierra Del Fuego,22636,5707,665,1,2350,31359,20,67,30740,619,16,286,38773,0,0,0,0,0,39075
2016,2,Tucumán,145486,2968,116,58,49,148677,9,37,148636,41,231,18515,83945,33891,11310,1032,2,0,148926
2016,1,Buenos Aires,1583560,1200859,111231,21108,25757,2942515,17,57,2929903,12612,7350,97879,2214759,289929,247372,8315,9528,0,2875135
2016,1,Capital Federal,454425,832126,36332,2284,12729,1337896,43,115,1328079,9817,2310,43686,869048,178664,192643,6577,10838,0,1303768
2016,1,Catamarca,26096,243,15,1,34,26389,6,25,26376,13,15,6102,14653,4241,1334,42,1,0,26388
2016,1,Chaco,56353,29994,211,52,41,86651,7,28,86635,16,194,8755,46304,19388,10587,1238,184,0,86650
2016,1,Chubut,43967,834,916,13280,4803,63800,11,36,62060,1740,94,5095,72396,1066,0,0,0,0,78651
2016,1,Córdoba,350884,252346,674,5636,386,609926,16,55,609692,234,148,59484,414452,65763,66455,4143,1039,0,611484
2016,1,Corrientes,55454,28491,192,1354,45,85536,7,30,85510,26,29,10690,47833,18375,7911,526,170,0,85534
2016,1,Entre Ríos,113101,54948,146,6425,193,174813,13,43,174634,179,2864,17749,104137,35104,14057,457,165,0,174533
2016,1,Formosa,21852,5420,5,1023,14,28314,4,19,28313,1,1738,5731,14163,3229,2906,544,5,0,28316
2016,1,Jujuy,33481,6751,22,0,35,40289,5,21,40287,2,2543,8558,22383,5188,1623,0,0,0,40295
2016,1,La Pampa,12754,41881,4536,6209,549,65929,19,57,65442,487,426,11065,52117,15,78,71,11,0,63783
2016,1,La Rioja,16645,0,16,2,28,16691,4,16,16673,18,10,3382,9060,2980,1254,2,3,0,16691
2016,1,Mendoza,153299,13030,2576,34,1871,170810,8,32,169257,1553,235,21,175376,47,43,5,17,0,175744
2016,1,Misiones,59538,33330,70,5,15,92958,7,28,92951,7,959,8502,50061,19195,13363,779,68,0,92927
2016,1,Neuquén,51702,36122,1085,12502,2850,104261,16,55,101969,2292,1720,1737,86310,479,7893,143,171,0,98453
2016,1,Río Negro,66894,27312,937,3341,1338,99822,14,45,98745,1077,1171,6105,90038,203,4246,77,81,0,101921
2016,1,Salta,78973,22741,73,132,507,102426,7,31,102423,3,1119,10765,65646,17748,6643,119,31,0,102071
2016,1,San Juan,48670,451,770,1195,908,51994,6,27,51373,621,9,309,56447,0,0,0,2,0,56767
2016,1,San Luis,11432,1042,354,27,377,13232,2,9,12915,317,8,4,13645,0,0,1,2,0,13660
2016,1,Santa Cruz,15654,2723,396,5088,2426,26287,8,26,25931,356,168,29,32188,8,0,0,0,0,32393
2016,1,Santa Fe,338052,204816,3014,4686,1428,551996,16,51,551378,618,6492,71565,353525,64117,51293,3754,1063,0,551809
2016,1,Santiago Del Estero,32838,3900,19,911,30,37698,4,16,37695,3,703,7219,22805,5769,1898,0,0,0,38394
2016,1,Tierra Del Fuego,22636,4834,665,1,2350,30486,19,65,29867,619,16,285,33003,0,0,0,0,0,33304
2016,1,Tucumán,144233,2165,116,74,49,146637,9,36,146596,41,106,20092,84008,31490,10046,871,0,0,146613
2015,4,Buenos Aires,1586343,1223603,103269,20397,25773,2959385,17,58,2946743,12642,7984,100302,2253196,274559,240187,3834,8179,0,2888246
2015,4,Capital Federal,455427,879950,19818,2273,12758,1370226,44,118,1360381,9845,2417,46568,916813,172029,198635,3087,10899,0,1350449
