ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_conexion,Accesos por cada 100 hab,Accesos por cada 100 hogares,Banda ancha fija,Dial up,Hasta 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Otros Mbps,Total suma Mbps
43994.0,999.0,916.0,13194.0,4793.0,63896.0,10.932503392025788,35.662220237763016,62166,1730.0,401.0,4182.0,73759.0,1808.0,0.0,0.0,0.0,0.0,80150.0
54993.0,31994.0,236.0,1354.0,31.0,88608.0,8.147787146784857,30.940600109644144,88596,12.0,15.0,6040.0,48149.0,20586.0,11468.0,2044.0,303.0,0.0,88605.0
335673.0,293479.0,4871.0,5782.0,1394.0,641199.0,17.652242570602198,57.65332959287443,641066,133.0,50.0,28732.0,391556.0,82011.0,118643.0,19035.0,2071.0,0.0,642098.0
108509.0,65095.0,230.0,6448.0,71.0,180353.0,13.427434245008815,44.907273687041226,180296,57.0,1680.0,8080.0,108379.0,39146.0,20562.0,2254.0,317.0,0.0,180418.0
22438.0,6215.0,16.0,1023.0,13.0,29705.0,5.050590921688212,19.842489178645863,29705,0.0,1535.0,3538.0,15473.0,4446.0,4058.0,635.0,22.0,0.0,29707.0
33869.0,9278.0,22.0,0.0,34.0,43203.0,5.81976940765058,22.756985962232346,43202,1.0,330.0,6213.0,27824.0,6486.0,2306.0,44.0,0.0,0.0,43203.0
12754.0,47195.0,5194.0,6253.0,517.0,71913.0,20.649049712429974,62.66928104575163,71458,455.0,362.0,9279.0,57739.0,331.0,192.0,165.0,11.0,0.0,68079.0
16180.0,0.0,15.0,2.0,28.0,16225.0,4.311444393660782,16.19552414605418,16207,18.0,9.0,1578.0,9486.0,3409.0,1718.0,22.0,2.0,0.0,16224.0
153326.0,13030.0,2581.0,27.0,1769.0,170733.0,8.886706245725367,31.843012770179662,169282,1451.0,106.0,15.0,177201.0,86.0,50.0,5.0,22.0,0.0,177485.0
57363.0,40142.0,101.0,5.0,8.0,97619.0,8.041713210556319,29.522202363131044,97619,0.0,1010.0,4665.0,45950.0,23847.0,19356.0,2627.0,166.0,0.0,97621.0
51771.0,48109.0,1124.0,11665.0,2670.0,115339.0,18.166254008454768,61.02302006782746,113227,2112.0,1547.0,1418.0,83813.0,902.0,15130.0,4223.0,458.0,0.0,107491.0
67075.0,28785.0,954.0,3213.0,1261.0,101288.0,14.158945655638249,46.02953874119518,100288,1000.0,986.0,5647.0,89622.0,246.0,6738.0,1594.0,200.0,0.0,105033.0
79837.0,26845.0,114.0,158.0,679.0,107633.0,7.8901262912821775,32.57548931482305,107632,1.0,579.0,4861.0,70922.0,21554.0,9386.0,267.0,74.0,0.0,107643.0
48670.0,451.0,772.0,1073.0,907.0,51873.0,6.887390312005832,27.03676098842391,51253,620.0,8.0,192.0,58588.0,0.0,0.0,0.0,4.0,0.0,58792.0
11432.0,1120.0,354.0,26.0,375.0,13307.0,2.7319835263877543,9.545500193678896,12992,315.0,8.0,4.0,14014.0,0.0,0.0,1.0,2.0,0.0,14029.0
15502.0,2722.0,1272.0,4733.0,2257.0,26486.0,7.89382704275053,26.52499173785465,26116,370.0,190.0,23.0,31078.0,474.0,68.0,30.0,0.0,0.0,31863.0
327458.0,226094.0,3210.0,4948.0,1172.0,562882.0,16.34225474583628,51.970107692080425,562520,362.0,4966.0,39463.0,340418.0,77152.0,83008.0,15775.0,1831.0,0.0,562613.0
29616.0,3900.0,19.0,911.0,29.0,34475.0,3.6488508898009986,14.702119493368587,34473,2.0,26.0,3772.0,21659.0,6218.0,2786.0,17.0,0.0,0.0,34478.0
22636.0,6905.0,665.0,1.0,2350.0,32557.0,20.435486705666722,68.91974851288131,31938,619.0,16.0,285.0,35409.0,0.0,0.0,0.0,0.0,0.0,35710.0
147373.0,5223.0,116.0,14.0,45.0,152771.0,9.388852799951817,37.90016075894098,152734,37.0,96.0,9682.0,86470.0,39155.0,15951.0,1383.0,13.0,0.0,152750.0
1378549.0,1535037.0,119132.0,21555.0,24358.0,3078631.0,18.104156481000473,56.272144161691315,3067430,11201.0,7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,46178.0,0.0,2976720.0
615262.0,932466.0,38628.0,2819.0,11016.0,1600191.0,52.236738675121046,124.06139375642523,1592175,8016.0,556.0,35663.0,726223.0,304970.0,378571.0,80234.0,37977.0,0.0,1564194.0
26401.0,255.0,14.0,1.0,34.0,26705.0,6.608185687419579,25.97712106768351,26692,13.0,15.0,3318.0,15655.0,5325.0,2342.0,47.0,1.0,0.0,26703.0
54449.0,35613.0,458.0,52.0,39.0,90611.0,7.763587198662014,29.045524775453423,90597,14.0,191.0,3733.0,42590.0,22349.0,18044.0,3157.0,545.0,0.0,90609.0
43994.0,1067.0,916.0,13194.0,4804.0,63975.0,10.897114883440475,35.54601117914412,62245,1730.0,403.0,4186.0,73760.0,1880.0,0.0,0.0,0.0,0.0,80229.0
55262.0,33192.0,258.0,1354.0,31.0,90097.0,8.265165616133114,31.38612136835505,90085,12.0,15.0,5912.0,46483.0,21776.0,13043.0,2218.0,647.0,0.0,90094.0
341748.0,303488.0,4451.0,6446.0,1505.0,657638.0,18.05661531060883,58.973528908003566,657505,133.0,251.0,26862.0,370865.0,88479.0,146683.0,20351.0,5069.0,0.0,658560.0
108309.0,67650.0,254.0,6448.0,71.0,182732.0,13.571663585663645,45.38933102824724,182675,57.0,1680.0,7944.0,104422.0,41800.0,23524.0,2604.0,823.0,0.0,182797.0
22493.0,6410.0,17.0,1023.0,13.0,29956.0,5.0818187061685505,19.965076445261992,29956,0.0,1486.0,3419.0,14787.0,4795.0,4583.0,749.0,139.0,0.0,29958.0
33742.0,8858.0,22.0,0.0,35.0,42657.0,5.729417105648426,22.403415894624064,42656,1.0,311.0,5877.0,26915.0,6974.0,2538.0,42.0,1.0,0.0,42658.0
12754.0,48310.0,5194.0,6253.0,511.0,73022.0,20.920811368324546,63.49352648099681,72573,449.0,356.0,8633.0,59045.0,558.0,336.0,244.0,21.0,0.0,69193.0
16244.0,0.0,15.0,2.0,28.0,16289.0,4.313641371128342,16.203445806143563,16271,18.0,9.0,1554.0,9304.0,3599.0,1796.0,24.0,2.0,0.0,16288.0
153331.0,13030.0,2581.0,27.0,1784.0,170753.0,8.863231962926129,31.75860536139077,169302,1451.0,109.0,24.0,177203.0,92.0,50.0,5.0,22.0,0.0,177505.0
56752.0,42925.0,103.0,5.0,9.0,99794.0,8.196262181174568,30.089248025085933,99794,0.0,1011.0,4447.0,47244.0,22033.0,21599.0,2892.0,570.0,0.0,99796.0
51794.0,50283.0,1133.0,11545.0,2678.0,117433.0,18.43063459528346,61.91013427666159,115321,2112.0,1542.0,1395.0,81272.0,849.0,18051.0,4774.0,1703.0,0.0,109586.0
67038.0,29147.0,961.0,3213.0,1260.0,101619.0,14.1565144707972,46.02080512293318,100621,998.0,973.0,5606.0,88085.0,245.0,7990.0,1921.0,559.0,0.0,105379.0
80184.0,27280.0,115.0,158.0,804.0,108541.0,7.929941866624195,32.739420263626215,108540,1.0,594.0,4719.0,67576.0,23185.0,11333.0,1068.0,76.0,0.0,108551.0
48670.0,451.0,772.0,1073.0,915.0,51881.0,6.869062671706707,26.96461612024698,51261,620.0,15.0,193.0,58588.0,0.0,0.0,0.0,4.0,0.0,58800.0
11432.0,1120.0,354.0,26.0,375.0,13307.0,2.7229996991951935,9.513970314868304,12992,315.0,8.0,4.0,14014.0,0.0,0.0,1.0,2.0,0.0,14029.0
15311.0,2722.0,1365.0,4735.0,2255.0,26388.0,7.812000426302888,26.248619828709554,26019,369.0,188.0,24.0,30913.0,541.0,66.0,33.0,0.0,0.0,31765.0
329813.0,228102.0,3234.0,4958.0,1173.0,567280.0,16.436519275562326,52.26961123969867,566918,362.0,4967.0,38721.0,311830.0,92854.0,97563.0,16794.0,4275.0,0.0,567004.0
28337.0,3900.0,19.0,911.0,29.0,33196.0,3.5041532386183105,14.118988073971998,33194,2.0,26.0,3539.0,20384.0,6432.0,2802.0,16.0,0.0,0.0,33199.0
22636.0,6905.0,665.0,1.0,2350.0,32557.0,20.30130511507835,68.46322075955756,31938,619.0,16.0,285.0,35409.0,0.0,0.0,0.0,0.0,0.0,35710.0
149013.0,5223.0,116.0,14.0,45.0,154411.0,9.459823731438563,38.18623365639289,154374,37.0,96.0,9236.0,83342.0,42536.0,17788.0,1371.0,21.0,0.0,154390.0
1288025.0,1571180.0,124920.0,35058.0,38777.0,3057960.0,17.935870973592106,55.62938339533962,3046758,11202.0,6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0,0.0,3028468.0
583249.0,941092.0,33481.0,2814.0,9723.0,1570359.0,51.2444496511116,121.85832590969336,1563289,7070.0,283.0,33924.0,590689.0,311411.0,426300.0,120675.0,91917.0,0.0,1575199.0
26873.0,4411.0,12.0,1.0,2181.0,33478.0,8.265091234974188,32.49092567790524,33467,11.0,52.0,3204.0,15383.0,5758.0,2563.0,50.0,1.0,0.0,27011.0
54888.0,37307.0,456.0,36.0,1072.0,93759.0,8.012103738024656,29.975925647657625,93747,12.0,95.0,3496.0,40059.0,23008.0,20307.0,3827.0,2004.0,0.0,92796.0
56359.0,5645.0,1217.0,13503.0,6820.0,83544.0,14.16737183585357,46.21537746651841,81067,2477.0,436.0,3989.0,71843.0,2336.0,3.0,0.0,0.0,0.0,78607.0
56247.0,33993.0,947.0,1334.0,27.0,92548.0,8.470212670540503,32.16543574593796,92536,12.0,24.0,5629.0,44305.0,22785.0,15576.0,2635.0,1607.0,0.0,92561.0
344580.0,319360.0,10579.0,7137.0,14988.0,696644.0,19.076953915608296,62.30700225296333,696536,108.0,327.0,26154.0,309161.0,100113.0,189302.0,38131.0,16741.0,0.0,679929.0
107774.0,69596.0,1786.0,6245.0,63.0,185464.0,13.741494179292031,45.95812167017718,185414,50.0,1691.0,7545.0,98032.0,42947.0,29011.0,3878.0,2397.0,0.0,185501.0
22647.0,6816.0,428.0,2202.0,12.0,32105.0,5.43429504811395,21.350384380070757,32105,0.0,1063.0,3716.0,13752.0,5187.0,6056.0,899.0,459.0,0.0,31132.0
33796.0,9395.0,20.0,23.0,8.0,43242.0,5.791142800512126,22.64536299508256,43241,1.0,337.0,5723.0,26835.0,7369.0,2962.0,41.0,2.0,0.0,43269.0
11378.0,49679.0,5153.0,11536.0,1944.0,79690.0,22.780807976856142,69.13993701142644,79280,410.0,343.0,8244.0,64794.0,855.0,588.0,327.0,51.0,0.0,75202.0
16638.0,34984.0,14.0,252.0,25.0,51913.0,13.700651079810719,51.46525230494696,51896,17.0,16.0,1497.0,40882.0,3899.0,5604.0,23.0,3.0,0.0,51924.0
154036.0,33788.0,2772.0,29.0,1866.0,192491.0,9.964323465862444,35.70493177720565,190958,1533.0,32.0,95.0,158461.0,115.0,67.0,29.0,19.0,0.0,158818.0
56472.0,43880.0,110.0,5.0,9.0,100476.0,8.227833589371523,30.205990933031902,100476,0.0,1058.0,4123.0,42900.0,22808.0,23913.0,3843.0,1881.0,0.0,100526.0
48001.0,52468.0,1044.0,11576.0,2695.0,115784.0,18.10848135178631,60.8304131050389,113755,2029.0,2036.0,1457.0,72532.0,1034.0,20213.0,7067.0,4937.0,0.0,109276.0
69301.0,30018.0,1106.0,3054.0,4017.0,107496.0,14.924361907723748,48.518658939500625,106393,1103.0,422.0,5641.0,83900.0,306.0,10116.0,2965.0,1659.0,0.0,105009.0
80782.0,50284.0,127.0,158.0,1167.0,132518.0,9.649427484390076,39.839700806907416,132517,1.0,645.0,4494.0,78830.0,32433.0,14620.0,2315.0,63.0,0.0,133400.0
54499.0,5068.0,816.0,1053.0,1013.0,62449.0,8.245115565495915,32.36688935995978,61789,660.0,31.0,1077.0,57582.0,1.0,0.0,2.0,2.0,0.0,58695.0
11407.0,7576.0,347.0,26.0,2363.0,21719.0,4.429809174940647,15.477861790298098,21408,311.0,63.0,3.0,12325.0,7.0,0.0,1.0,7.0,0.0,12406.0
19220.0,5487.0,1544.0,4552.0,2887.0,33690.0,9.907366563740627,33.29182971658959,33222,468.0,188.0,23.0,29102.0,542.0,66.0,33.0,1.0,0.0,29955.0
322953.0,290655.0,6338.0,4897.0,37499.0,662342.0,19.152164898849556,60.90635563451515,662086,256.0,3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,12982.0,0.0,624462.0
27733.0,54096.0,19.0,911.0,35.0,82794.0,8.716515836151316,35.12104488438485,82792,2.0,69.0,3288.0,40435.0,18489.0,3047.0,30.0,2.0,0.0,65360.0
21587.0,7012.0,622.0,1.0,2244.0,31466.0,19.492764396867877,65.74180473434595,30883,583.0,9.0,297.0,33858.0,0.0,0.0,0.0,0.0,0.0,34164.0
154130.0,6431.0,106.0,40.0,305.0,161012.0,9.833448455500244,39.69537916123259,160979,33.0,109.0,8948.0,83070.0,45302.0,20514.0,1361.0,655.0,0.0,159959.0
1241172.0,1718013.0,131181.0,60082.0,31448.0,3181896.0,18.61464924835486,57.609615290258205,3171206,10690.0,3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0,114182.0,3188332.0
571363.0,961688.0,36277.0,3119.0,9877.0,1582324.0,51.6167209151056,122.89742418734991,1575418,6906.0,314.0,31411.0,517018.0,284040.0,458120.0,178396.0,114939.0,0.0,1584238.0
27083.0,263.0,11.0,1.0,2200.0,29558.0,7.280600419229377,28.620950093924897,29548,10.0,34.0,3182.0,15315.0,5904.0,2927.0,43.0,2.0,2151.0,29558.0
55035.0,39690.0,389.0,380.0,1121.0,96615.0,8.234501979468078,30.808158111236537,96603,12.0,70.0,3432.0,37144.0,24088.0,20123.0,7290.0,3289.0,1035.0,96471.0
56378.0,15097.0,1187.0,14070.0,6708.0,93440.0,15.77581593080522,51.46309626749354,91012,2428.0,67.0,4313.0,83676.0,5355.0,7.0,5.0,9.0,0.0,93432.0
56786.0,34722.0,894.0,1334.0,35.0,93771.0,8.562263620309615,32.51511831118755,93760,11.0,11.0,5220.0,41080.0,23686.0,16046.0,5053.0,2675.0,0.0,93771.0
349710.0,324709.0,12778.0,12043.0,10739.0,709979.0,19.390857786793124,63.33262565207773,709874,105.0,291.0,25411.0,280837.0,102892.0,217602.0,40898.0,24251.0,8429.0,700611.0
107764.0,73692.0,1894.0,10267.0,86.0,193703.0,14.317635180183578,47.885245293746834,193654,49.0,1685.0,9078.0,95466.0,45189.0,30010.0,7958.0,4113.0,0.0,193499.0
23410.0,6973.0,19.0,1603.0,51.0,32056.0,5.414060072151437,21.270976689249718,32056,0.0,1110.0,4061.0,13220.0,4867.0,6996.0,977.0,824.0,0.0,32055.0
33844.0,9626.0,20.0,28.0,34.0,43552.0,5.81583543877829,22.742083716267025,43551,1.0,345.0,5364.0,26566.0,7721.0,3507.0,44.0,3.0,0.0,43550.0
10808.0,50495.0,8272.0,10569.0,1927.0,82071.0,23.409929773918797,71.04976106378558,81675,396.0,310.0,8729.0,66053.0,1227.0,792.0,391.0,81.0,3503.0,81086.0
16912.0,34984.0,14.0,253.0,31.0,52194.0,13.727965660359493,51.56847440546175,52177,17.0,9.0,1488.0,40777.0,4083.0,5813.0,22.0,3.0,0.0,52195.0
152896.0,16114.0,3015.0,6206.0,1920.0,180151.0,9.300280994440511,33.32562553415048,178661,1490.0,26.0,1656.0,177646.0,438.0,278.0,29.0,81.0,0.0,180154.0
56271.0,47470.0,95.0,5.0,54.0,103895.0,8.482789477895514,31.14218485379854,103895,0.0,1053.0,3900.0,41723.0,23131.0,22262.0,9091.0,2735.0,0.0,103895.0
46739.0,54119.0,1017.0,12404.0,2692.0,116971.0,18.2308851652642,61.24232317785096,114965,2006.0,1396.0,2372.0,68036.0,1325.0,22781.0,7528.0,6300.0,6105.0,115843.0
68690.0,30451.0,1250.0,4259.0,5114.0,109764.0,15.187813662722721,49.37562976824529,108702,1062.0,409.0,5598.0,81078.0,485.0,12502.0,3447.0,2440.0,3719.0,109678.0
80705.0,50446.0,127.0,158.0,1376.0,132812.0,9.638816535753657,39.79624247145896,132811,1.0,636.0,4275.0,73284.0,32842.0,18968.0,3559.0,84.0,0.0,133648.0
54079.0,451.0,812.0,2246.0,1036.0,58624.0,7.718528602820455,30.29992919128174,57965,659.0,22.0,1062.0,57525.0,9.0,0.0,2.0,2.0,0.0,58622.0
11104.0,1119.0,335.0,17.0,2329.0,14904.0,3.0299272402737993,10.586731069754228,14604,300.0,59.0,101.0,12822.0,8.0,0.0,1.0,7.0,1902.0,14900.0
18614.0,1668.0,582.0,4638.0,3950.0,29452.0,8.603821648608145,28.912492882806827,29018,434.0,68.0,78.0,29073.0,655.0,100.0,1.0,3.0,0.0,29978.0
341680.0,293831.0,10602.0,10965.0,15382.0,672460.0,19.405680474329014,61.7127712196729,672137,323.0,3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,19602.0,14119.0,671964.0
27313.0,40407.0,19.0,1025.0,80.0,68844.0,7.228687949666727,29.126386109501063,68842,2.0,41.0,3091.0,43544.0,18773.0,3359.0,32.0,2.0,0.0,68842.0
19372.0,6906.0,530.0,1.0,2045.0,28854.0,17.758493353028065,59.89413596263622,28346,508.0,6.0,310.0,31334.0,2.0,0.0,0.0,0.0,0.0,31652.0
156583.0,5223.0,105.0,102.0,319.0,162332.0,9.883286960651205,39.8968735176797,162298,34.0,105.0,8164.0,78750.0,45241.0,24318.0,1303.0,4367.0,0.0,162248.0
1452061.0,1793884.0,133928.0,64379.0,31194.0,3475446.0,20.27965291057949,62.62621166168454,3464882,10564.0,1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0,105818.0,3471700.0
349995.0,968483.0,35535.0,3164.0,9393.0,1366570.0,44.562961320417855,106.23567174586837,1359882,6688.0,89.0,10039.0,292566.0,222737.0,487826.0,227953.0,127384.0,0.0,1368594.0
27300.0,4415.0,15.0,1.0,2214.0,33945.0,8.342098537275874,32.79361613741535,33934,11.0,34.0,2896.0,14770.0,6145.0,3539.0,41.0,4.0,6500.0,33929.0
54879.0,40157.0,383.0,388.0,1130.0,96937.0,8.240328535251999,30.829927645702472,96925,12.0,70.0,3261.0,32516.0,24488.0,23296.0,8219.0,3897.0,1035.0,96782.0
56375.0,19591.0,1194.0,14070.0,6729.0,97959.0,16.466326556340928,53.71560488248906,95532,2427.0,67.0,4314.0,83161.0,5358.0,4.0,5.0,9.0,5010.0,97928.0
56937.0,35225.0,888.0,1334.0,33.0,94417.0,8.60133260210877,32.66346087317512,94406,11.0,11.0,5005.0,37152.0,24038.0,19068.0,5890.0,3256.0,0.0,94420.0
349342.0,326894.0,13178.0,13237.0,11275.0,713926.0,19.447381073339752,63.51716965201617,713825,101.0,281.0,23922.0,222815.0,104300.0,266259.0,57137.0,29228.0,10049.0,713991.0
106998.0,75751.0,3789.0,10776.0,80.0,197394.0,14.555673456325385,48.68120241785722,197346,48.0,18.0,8861.0,90080.0,45599.0,37401.0,9818.0,5071.0,0.0,196848.0
23556.0,7095.0,17.0,1603.0,57.0,32328.0,5.4480098282582645,21.404310259211442,32328,0.0,1110.0,3803.0,10092.0,5117.0,10061.0,1091.0,1046.0,0.0,32320.0
33856.0,10456.0,23.0,28.0,43.0,44406.0,5.912829505826147,23.121260875677535,44405,1.0,345.0,4807.0,27219.0,8044.0,3925.0,49.0,4.0,0.0,44393.0
10807.0,51389.0,8386.0,10556.0,1926.0,83064.0,23.64124866231016,71.75163692275797,82668,396.0,245.0,8119.0,67104.0,1616.0,1076.0,614.0,98.0,3503.0,82375.0
16960.0,34984.0,13.0,253.0,35.0,52245.0,13.694770063119927,51.44351011244806,52228,17.0,9.0,1485.0,40680.0,4217.0,5831.0,19.0,1.0,0.0,52242.0
152931.0,36872.0,3086.0,6206.0,1852.0,200947.0,10.345843091967911,37.07215110240331,199463,1484.0,20.0,1662.0,164599.0,501.0,266.0,19.0,72.0,33788.0,200927.0
56311.0,46880.0,328.0,5.0,56.0,103580.0,8.432278416607307,30.95673588446963,103580,0.0,48.0,4700.0,35820.0,23291.0,26223.0,10241.0,3219.0,0.0,103542.0
46714.0,55072.0,1000.0,12404.0,2713.0,117903.0,18.31283869735193,61.517390351563726,115897,2006.0,1396.0,2367.0,59468.0,1311.0,29012.0,9709.0,7378.0,6105.0,116746.0
68769.0,31712.0,1251.0,4259.0,5128.0,111119.0,15.323567091543692,49.816861312232405,110057,1062.0,409.0,5333.0,74894.0,530.0,17997.0,4972.0,3129.0,3975.0,111239.0
79936.0,51534.0,118.0,204.0,1391.0,133183.0,9.633845443846392,39.775591632918804,133182,1.0,116.0,4459.0,60334.0,33088.0,30771.0,5145.0,88.0,0.0,134001.0
54080.0,5068.0,826.0,2246.0,1048.0,63268.0,8.306800710570991,32.60917745169287,62610,658.0,22.0,1058.0,57078.0,11.0,0.0,3.0,0.0,5068.0,63240.0
11104.0,7594.0,368.0,16.0,2314.0,21396.0,4.335615022675048,15.14879034827491,21096,300.0,57.0,101.0,11920.0,11.0,0.0,7.0,2.0,9284.0,21382.0
18615.0,4474.0,1799.0,6734.0,2783.0,34405.0,9.98473486255572,33.55275989857616,33970,435.0,26.0,120.0,28600.0,655.0,100.0,1.0,3.0,4267.0,33772.0
341997.0,300421.0,10674.0,11636.0,15298.0,680026.0,19.584682368757406,62.28199844300957,679717,309.0,1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,22801.0,23181.0,680053.0
26788.0,54594.0,23.0,1432.0,81.0,82918.0,8.683504190530646,34.9882694482421,82916,2.0,41.0,2910.0,41298.0,18914.0,3449.0,33.0,2.0,17589.0,84236.0
19372.0,9663.0,531.0,1.0,2047.0,31614.0,19.33152333431171,65.19963702359347,31106,508.0,6.0,307.0,33987.0,2.0,0.0,0.0,0.0,107.0,34409.0
158611.0,8921.0,107.0,368.0,50.0,168057.0,10.200177350055142,41.176009388866156,168026,31.0,16.0,7472.0,78811.0,45675.0,26405.0,1218.0,7082.0,1305.0,167984.0
1450203.0,1807868.0,143626.0,71256.0,27746.0,3500699.0,20.374582324435124,62.78226651094991,3490134,10565.0,1009.0,81354.0,1459443.0,295457.0,816056.0,536049.0,199589.0,113357.0,3502314.0
342431.0,977916.0,35610.0,3908.0,9321.0,1369186.0,44.632577746788044,106.53494128146691,1362498,6688.0,73.0,9234.0,290291.0,219166.0,445345.0,264805.0,142253.0,0.0,1371167.0
27444.0,4415.0,15.0,1.0,2214.0,34089.0,8.35838388395506,32.8575008674866,34078,11.0,34.0,2414.0,14624.0,6112.0,4347.0,36.0,6.0,6500.0,34073.0
54134.0,40750.0,562.0,1946.0,1129.0,98521.0,8.353123614291734,31.251704996034892,98509,12.0,70.0,2968.0,34167.0,24282.0,21887.0,9251.0,4630.0,1035.0,98290.0
58935.0,19591.0,1239.0,14070.0,6729.0,100564.0,16.830485129144066,54.90230333735512,98137,2427.0,67.0,4471.0,85598.0,5369.0,4.0,5.0,9.0,5010.0,100533.0
56541.0,39715.0,201.0,1468.0,32.0,97957.0,8.903247385340823,33.80975390881165,97946,11.0,11.0,7047.0,38268.0,24066.0,17926.0,6780.0,3862.0,0.0,97960.0
345141.0,327636.0,13832.0,16355.0,10109.0,713073.0,19.373198551696014,63.2743661231958,712979,94.0,81.0,21779.0,219630.0,102596.0,244291.0,78852.0,34950.0,8110.0,710289.0
104811.0,80376.0,2405.0,12313.0,80.0,199985.0,14.711648453505866,49.20261187052838,199937,48.0,18.0,8179.0,94459.0,44570.0,34281.0,12012.0,5920.0,0.0,199439.0
23543.0,7311.0,18.0,13625.0,57.0,44554.0,7.4919076165093035,29.434226520796997,44554,0.0,1110.0,3568.0,22409.0,5176.0,9727.0,1313.0,1243.0,0.0,44546.0
33571.0,10856.0,23.0,640.0,43.0,45133.0,5.9923974768014165,23.432202729854474,45132,1.0,345.0,3320.0,29319.0,8083.0,3977.0,44.0,7.0,0.0,45095.0
12416.0,53587.0,8420.0,7011.0,987.0,82421.0,23.40701065826804,71.04033787278055,82177,244.0,244.0,8797.0,68083.0,2409.0,965.0,969.0,179.0,698.0,82344.0
16663.0,34984.0,13.0,253.0,35.0,51948.0,13.570922884408905,50.97789073923241,51931,17.0,9.0,1384.0,40679.0,4198.0,5640.0,20.0,15.0,0.0,51945.0
152938.0,36872.0,3084.0,6206.0,1852.0,200952.0,10.318226443150964,36.97287272406129,199468,1484.0,20.0,1658.0,164596.0,515.0,266.0,17.0,72.0,33788.0,200932.0
57265.0,47923.0,512.0,391.0,56.0,106147.0,8.61598877251767,31.630907682221824,106147,0.0,48.0,6092.0,39489.0,23569.0,23747.0,11888.0,3866.0,0.0,108699.0
46633.0,52855.0,998.0,12649.0,2713.0,115848.0,17.931877810369247,60.23679161402031,113842,2006.0,1396.0,2408.0,56035.0,1314.0,26417.0,12442.0,8551.0,6105.0,114668.0
68667.0,32795.0,1252.0,4396.0,5125.0,112235.0,15.42558308937726,50.147894623963396,111176,1059.0,409.0,5298.0,75056.0,523.0,16480.0,6663.0,3725.0,3975.0,112129.0
78386.0,53478.0,678.0,234.0,1391.0,134167.0,9.673102808845783,39.93719209989731,134166,1.0,116.0,3990.0,61763.0,33285.0,28431.0,7239.0,182.0,0.0,135006.0
54080.0,5068.0,826.0,3079.0,1048.0,64101.0,8.392841711641646,32.94664884868421,63443,658.0,22.0,1378.0,57591.0,11.0,0.0,3.0,0.0,5068.0,64073.0
11104.0,7666.0,368.0,16.0,2314.0,21468.0,4.336137508962927,15.150424491351385,21168,300.0,57.0,101.0,11992.0,11.0,0.0,7.0,2.0,9284.0,21454.0
18615.0,4474.0,585.0,6734.0,3997.0,34405.0,9.919588050940062,33.33236451006607,33970,435.0,26.0,120.0,28600.0,655.0,100.0,1.0,3.0,4267.0,33772.0
337934.0,304349.0,11354.0,15801.0,15114.0,684552.0,19.675591530682105,62.57079239957442,684243,309.0,744.0,34267.0,262603.0,112143.0,175540.0,50525.0,26512.0,22257.0,684591.0
26074.0,55935.0,23.0,1662.0,81.0,83775.0,8.750160589339375,35.256464211164236,83773,2.0,41.0,2717.0,41362.0,18721.0,3278.0,31.0,31.0,17589.0,83770.0
19372.0,22756.0,531.0,1.0,2047.0,44707.0,27.162316515991055,91.60519629538562,44199,508.0,6.0,188.0,40912.0,2217.0,75.0,0.0,0.0,107.0,43505.0
160315.0,8965.0,110.0,252.0,315.0,169957.0,10.283671207148597,41.512563170017415,169926,31.0,16.0,6735.0,79899.0,44968.0,27059.0,1084.0,8784.0,1305.0,169850.0
1435856.0,1929273.0,156382.0,62318.0,26448.0,3610277.0,20.95908740104848,64.44056759752046,3599714,10563.0,991.0,80459.0,1445733.0,190805.0,636090.0,897964.0,237248.0,120464.0,3609754.0
334353.0,1009252.0,35694.0,3872.0,9319.0,1392490.0,45.37709204560748,108.44591411021922,1385804,6686.0,73.0,8493.0,287919.0,147253.0,370677.0,415020.0,165055.0,0.0,1394490.0
27553.0,4443.0,15.0,1.0,2214.0,34226.0,8.373046550087581,32.91594537411041,34215,11.0,34.0,1994.0,18475.0,6358.0,5320.0,34.0,7.0,2151.0,34373.0
53927.0,42359.0,1990.0,2628.0,1129.0,102033.0,8.628583509513742,32.283100833077576,102021,12.0,70.0,3503.0,38729.0,24916.0,20335.0,11085.0,5667.0,1035.0,105340.0
58887.0,23065.0,1239.0,13817.0,6728.0,103736.0,17.28630822939319,56.391745852269025,101310,2426.0,67.0,3951.0,91096.0,6162.0,531.0,623.0,164.0,0.0,102594.0
56444.0,41300.0,212.0,1468.0,32.0,99456.0,9.018948170247882,34.24993887383215,99445,11.0,11.0,6754.0,38364.0,24953.0,16601.0,8357.0,4419.0,0.0,99459.0
